"","age_calBP","method","Temp"
"4014",497,"LNA_anomalies",-0.45
"4015",496,"LNA_anomalies",-0.56
"4016",495,"LNA_anomalies",-0.63
"4017",494,"LNA_anomalies",-0.52
"4018",493,"LNA_anomalies",-0.49
"4019",492,"LNA_anomalies",-0.57
"4020",491,"LNA_anomalies",-0.45
"4021",490,"LNA_anomalies",-0.5
"4022",489,"LNA_anomalies",-0.31
"4023",488,"LNA_anomalies",-0.35
"4024",487,"LNA_anomalies",-0.35
"4025",486,"LNA_anomalies",-0.44
"4026",485,"LNA_anomalies",-0.49
"4027",484,"LNA_anomalies",-0.42
"4028",483,"LNA_anomalies",-0.48
"4029",482,"LNA_anomalies",-0.33
"4030",481,"LNA_anomalies",-0.16
"4031",480,"LNA_anomalies",-0.23
"4032",479,"LNA_anomalies",-0.17
"4033",478,"LNA_anomalies",-0.22
"4034",477,"LNA_anomalies",-0.2
"4035",476,"LNA_anomalies",-0.3
"4036",475,"LNA_anomalies",-0.09
"4037",474,"LNA_anomalies",-0.25
"4038",473,"LNA_anomalies",-0.37
"4039",472,"LNA_anomalies",-0.32
"4040",471,"LNA_anomalies",-0.36
"4041",470,"LNA_anomalies",-0.42
"4042",469,"LNA_anomalies",-0.32
"4043",468,"LNA_anomalies",-0.37
"4044",467,"LNA_anomalies",-0.3
"4045",466,"LNA_anomalies",-0.47
"4046",465,"LNA_anomalies",-0.41
"4047",464,"LNA_anomalies",-0.38
"4048",463,"LNA_anomalies",-0.36
"4049",462,"LNA_anomalies",-0.24
"4050",461,"LNA_anomalies",-0.2
"4051",460,"LNA_anomalies",-0.21
"4052",459,"LNA_anomalies",-0.3
"4053",458,"LNA_anomalies",-0.26
"4054",457,"LNA_anomalies",-0.49
"4055",456,"LNA_anomalies",-0.4
"4056",455,"LNA_anomalies",-0.41
"4057",454,"LNA_anomalies",-0.36
"4058",453,"LNA_anomalies",-0.38
"4059",452,"LNA_anomalies",-0.54
"4060",451,"LNA_anomalies",-0.27
"4061",450,"LNA_anomalies",-0.3
"4062",449,"LNA_anomalies",-0.34
"4063",448,"LNA_anomalies",-0.35
"4064",447,"LNA_anomalies",-0.27
"4065",446,"LNA_anomalies",-0.22
"4066",445,"LNA_anomalies",-0.36
"4067",444,"LNA_anomalies",-0.4
"4068",443,"LNA_anomalies",-0.27
"4069",442,"LNA_anomalies",-0.28
"4070",441,"LNA_anomalies",-0.48
"4071",440,"LNA_anomalies",-0.49
"4072",439,"LNA_anomalies",-0.35
"4073",438,"LNA_anomalies",-0.45
"4074",437,"LNA_anomalies",-0.51
"4075",436,"LNA_anomalies",-0.48
"4076",435,"LNA_anomalies",-0.3
"4077",434,"LNA_anomalies",-0.45
"4078",433,"LNA_anomalies",-0.48
"4079",432,"LNA_anomalies",-0.5
"4080",431,"LNA_anomalies",-0.24
"4081",430,"LNA_anomalies",-0.34
"4082",429,"LNA_anomalies",-0.37
"4083",428,"LNA_anomalies",-0.53
"4084",427,"LNA_anomalies",-0.49
"4085",426,"LNA_anomalies",-0.4
"4086",425,"LNA_anomalies",-0.33
"4087",424,"LNA_anomalies",-0.2
"4088",423,"LNA_anomalies",-0.29
"4089",422,"LNA_anomalies",-0.55
"4090",421,"LNA_anomalies",-0.64
"4091",420,"LNA_anomalies",-0.44
"4092",419,"LNA_anomalies",-0.42
"4093",418,"LNA_anomalies",-0.5
"4094",417,"LNA_anomalies",-0.44
"4095",416,"LNA_anomalies",-0.49
"4096",415,"LNA_anomalies",-0.51
"4097",414,"LNA_anomalies",-0.48
"4098",413,"LNA_anomalies",-0.32
"4099",412,"LNA_anomalies",-0.29
"4100",411,"LNA_anomalies",-0.28
"4101",410,"LNA_anomalies",-0.49
"4102",409,"LNA_anomalies",-0.47
"4103",408,"LNA_anomalies",-0.5
"4104",407,"LNA_anomalies",-0.52
"4105",406,"LNA_anomalies",-0.64
"4106",405,"LNA_anomalies",-0.48
"4107",404,"LNA_anomalies",-0.56
"4108",403,"LNA_anomalies",-0.55
"4109",402,"LNA_anomalies",-0.58
"4110",401,"LNA_anomalies",-0.29
"4111",400,"LNA_anomalies",-0.39
"4112",399,"LNA_anomalies",-0.56
"4113",398,"LNA_anomalies",-0.57
"4114",397,"LNA_anomalies",-0.49
"4115",396,"LNA_anomalies",-0.58
"4116",395,"LNA_anomalies",-0.55
"4117",394,"LNA_anomalies",-0.48
"4118",393,"LNA_anomalies",-0.38
"4119",392,"LNA_anomalies",-0.47
"4120",391,"LNA_anomalies",-0.54
"4121",390,"LNA_anomalies",-0.39
"4122",389,"LNA_anomalies",-0.63
"4123",388,"LNA_anomalies",-0.58
"4124",387,"LNA_anomalies",-0.64
"4125",386,"LNA_anomalies",-0.57
"4126",385,"LNA_anomalies",-0.57
"4127",384,"LNA_anomalies",-0.67
"4128",383,"LNA_anomalies",-0.53
"4129",382,"LNA_anomalies",-0.41
"4130",381,"LNA_anomalies",-0.47
"4131",380,"LNA_anomalies",-0.46
"4132",379,"LNA_anomalies",-0.49
"4133",378,"LNA_anomalies",-0.58
"4134",377,"LNA_anomalies",-0.42
"4135",376,"LNA_anomalies",-0.56
"4136",375,"LNA_anomalies",-0.75
"4137",374,"LNA_anomalies",-0.68
"4138",373,"LNA_anomalies",-0.82
"4139",372,"LNA_anomalies",-0.66
"4140",371,"LNA_anomalies",-0.6
"4141",370,"LNA_anomalies",-0.66
"4142",369,"LNA_anomalies",-0.72
"4143",368,"LNA_anomalies",-0.65
"4144",367,"LNA_anomalies",-0.51
"4145",366,"LNA_anomalies",-0.5
"4146",365,"LNA_anomalies",-0.58
"4147",364,"LNA_anomalies",-0.76
"4148",363,"LNA_anomalies",-0.68
"4149",362,"LNA_anomalies",-0.67
"4150",361,"LNA_anomalies",-0.55
"4151",360,"LNA_anomalies",-0.61
"4152",359,"LNA_anomalies",-0.68
"4153",358,"LNA_anomalies",-0.68
"4154",357,"LNA_anomalies",-0.68
"4155",356,"LNA_anomalies",-0.56
"4156",355,"LNA_anomalies",-0.39
"4157",354,"LNA_anomalies",-0.49
"4158",353,"LNA_anomalies",-0.5
"4159",352,"LNA_anomalies",-0.66
"4160",351,"LNA_anomalies",-0.45
"4161",350,"LNA_anomalies",-0.5
"4162",349,"LNA_anomalies",-0.68
"4163",348,"LNA_anomalies",-0.81
"4164",347,"LNA_anomalies",-0.88
"4165",346,"LNA_anomalies",-0.74
"4166",345,"LNA_anomalies",-0.6
"4167",344,"LNA_anomalies",-0.64
"4168",343,"LNA_anomalies",-0.67
"4169",342,"LNA_anomalies",-0.57
"4170",341,"LNA_anomalies",-0.5
"4171",340,"LNA_anomalies",-0.69
"4172",339,"LNA_anomalies",-0.71
"4173",338,"LNA_anomalies",-0.66
"4174",337,"LNA_anomalies",-0.7
"4175",336,"LNA_anomalies",-0.63
"4176",335,"LNA_anomalies",-0.56
"4177",334,"LNA_anomalies",-0.57
"4178",333,"LNA_anomalies",-0.57
"4179",332,"LNA_anomalies",-0.52
"4180",331,"LNA_anomalies",-0.72
"4181",330,"LNA_anomalies",-0.56
"4182",329,"LNA_anomalies",-0.58
"4183",328,"LNA_anomalies",-0.6
"4184",327,"LNA_anomalies",-0.52
"4185",326,"LNA_anomalies",-0.63
"4186",325,"LNA_anomalies",-0.76
"4187",324,"LNA_anomalies",-0.85
"4188",323,"LNA_anomalies",-0.76
"4189",322,"LNA_anomalies",-0.73
"4190",321,"LNA_anomalies",-0.65
"4191",320,"LNA_anomalies",-0.67
"4192",319,"LNA_anomalies",-0.6
"4193",318,"LNA_anomalies",-0.51
"4194",317,"LNA_anomalies",-0.53
"4195",316,"LNA_anomalies",-0.41
"4196",315,"LNA_anomalies",-0.2
"4197",314,"LNA_anomalies",-0.61
"4198",313,"LNA_anomalies",-0.71
"4199",312,"LNA_anomalies",-0.85
"4200",311,"LNA_anomalies",-0.67
"4201",310,"LNA_anomalies",-0.68
"4202",309,"LNA_anomalies",-0.71
"4203",308,"LNA_anomalies",-0.77
"4204",307,"LNA_anomalies",-0.82
"4205",306,"LNA_anomalies",-0.66
"4206",305,"LNA_anomalies",-0.65
"4207",304,"LNA_anomalies",-0.72
"4208",303,"LNA_anomalies",-0.52
"4209",302,"LNA_anomalies",-0.65
"4210",301,"LNA_anomalies",-0.63
"4211",300,"LNA_anomalies",-0.88
"4212",299,"LNA_anomalies",-0.48
"4213",298,"LNA_anomalies",-0.46
"4214",297,"LNA_anomalies",-0.54
"4215",296,"LNA_anomalies",-0.72
"4216",295,"LNA_anomalies",-0.62
"4217",294,"LNA_anomalies",-0.62
"4218",293,"LNA_anomalies",-0.52
"4219",292,"LNA_anomalies",-0.57
"4220",291,"LNA_anomalies",-0.74
"4221",290,"LNA_anomalies",-0.83
"4222",289,"LNA_anomalies",-0.74
"4223",288,"LNA_anomalies",-0.69
"4224",287,"LNA_anomalies",-0.83
"4225",286,"LNA_anomalies",-0.87
"4226",285,"LNA_anomalies",-0.87
"4227",284,"LNA_anomalies",-0.95
"4228",283,"LNA_anomalies",-0.75
"4229",282,"LNA_anomalies",-0.93
"4230",281,"LNA_anomalies",-0.85
"4231",280,"LNA_anomalies",-0.85
"4232",279,"LNA_anomalies",-0.8
"4233",278,"LNA_anomalies",-0.78
"4234",277,"LNA_anomalies",-0.79
"4235",276,"LNA_anomalies",-1.01
"4236",275,"LNA_anomalies",-0.75
"4237",274,"LNA_anomalies",-0.66
"4238",273,"LNA_anomalies",-0.68
"4239",272,"LNA_anomalies",-0.94
"4240",271,"LNA_anomalies",-0.77
"4241",270,"LNA_anomalies",-0.62
"4242",269,"LNA_anomalies",-0.75
"4243",268,"LNA_anomalies",-0.8
"4244",267,"LNA_anomalies",-0.67
"4245",266,"LNA_anomalies",-0.7
"4246",265,"LNA_anomalies",-0.78
"4247",264,"LNA_anomalies",-0.74
"4248",263,"LNA_anomalies",-0.55
"4249",262,"LNA_anomalies",-0.62
"4250",261,"LNA_anomalies",-0.73
"4251",260,"LNA_anomalies",-0.67
"4252",259,"LNA_anomalies",-0.78
"4253",258,"LNA_anomalies",-0.65
"4254",257,"LNA_anomalies",-0.37
"4255",256,"LNA_anomalies",-0.6
"4256",255,"LNA_anomalies",-0.76
"4257",254,"LNA_anomalies",-0.69
"4258",253,"LNA_anomalies",-0.64
"4259",252,"LNA_anomalies",-0.72
"4260",251,"LNA_anomalies",-0.79
"4261",250,"LNA_anomalies",-0.53
"4262",249,"LNA_anomalies",-0.51
"4263",248,"LNA_anomalies",-0.39
"4264",247,"LNA_anomalies",-0.29
"4265",246,"LNA_anomalies",-0.43
"4266",245,"LNA_anomalies",-0.41
"4267",244,"LNA_anomalies",-0.41
"4268",243,"LNA_anomalies",-0.41
"4269",242,"LNA_anomalies",-0.32
"4270",241,"LNA_anomalies",-0.36
"4271",240,"LNA_anomalies",-0.29
"4272",239,"LNA_anomalies",-0.41
"4273",238,"LNA_anomalies",-0.33
"4274",237,"LNA_anomalies",-0.38
"4275",236,"LNA_anomalies",-0.24
"4276",235,"LNA_anomalies",-0.38
"4277",234,"LNA_anomalies",-0.39
"4278",233,"LNA_anomalies",-0.38
"4279",232,"LNA_anomalies",-0.42
"4280",231,"LNA_anomalies",-0.27
"4281",230,"LNA_anomalies",-0.27
"4282",229,"LNA_anomalies",-0.54
"4283",228,"LNA_anomalies",-0.46
"4284",227,"LNA_anomalies",-0.26
"4285",226,"LNA_anomalies",-0.33
"4286",225,"LNA_anomalies",-0.41
"4287",224,"LNA_anomalies",-0.33
"4288",223,"LNA_anomalies",-0.32
"4289",222,"LNA_anomalies",-0.33
"4290",221,"LNA_anomalies",-0.26
"4291",220,"LNA_anomalies",-0.46
"4292",219,"LNA_anomalies",-0.44
"4293",218,"LNA_anomalies",-0.28
"4294",217,"LNA_anomalies",-0.59
"4295",216,"LNA_anomalies",-0.48
"4296",215,"LNA_anomalies",-0.42
"4297",214,"LNA_anomalies",-0.6
"4298",213,"LNA_anomalies",-0.52
"4299",212,"LNA_anomalies",-0.54
"4300",211,"LNA_anomalies",-0.37
"4301",210,"LNA_anomalies",-0.39
"4302",209,"LNA_anomalies",-0.37
"4303",208,"LNA_anomalies",-0.64
"4304",207,"LNA_anomalies",-0.5
"4305",206,"LNA_anomalies",-0.44
"4306",205,"LNA_anomalies",-0.53
"4307",204,"LNA_anomalies",-0.57
"4308",203,"LNA_anomalies",-0.45
"4309",202,"LNA_anomalies",-0.03
"4310",201,"LNA_anomalies",-0.3
"4311",200,"LNA_anomalies",-0.53
"4312",199,"LNA_anomalies",-0.48
"4313",198,"LNA_anomalies",-0.44
"4314",197,"LNA_anomalies",-0.24
"4315",196,"LNA_anomalies",-0.36
"4316",195,"LNA_anomalies",-0.34
"4317",194,"LNA_anomalies",-0.2
"4318",193,"LNA_anomalies",-0.29
"4319",192,"LNA_anomalies",-0.31
"4320",191,"LNA_anomalies",-0.14
"4321",190,"LNA_anomalies",-0.14
"4322",189,"LNA_anomalies",-0.4
"4323",188,"LNA_anomalies",-0.27
"4324",187,"LNA_anomalies",-0.27
"4325",186,"LNA_anomalies",-0.32
"4326",185,"LNA_anomalies",-0.27
"4327",184,"LNA_anomalies",-0.27
"4328",183,"LNA_anomalies",-0.44
"4329",182,"LNA_anomalies",-0.37
"4330",181,"LNA_anomalies",-0.42
"4331",180,"LNA_anomalies",-0.25
"4332",179,"LNA_anomalies",-0.47
"4333",178,"LNA_anomalies",-0.47
"4334",177,"LNA_anomalies",-0.42
"4335",176,"LNA_anomalies",-0.41
"4336",175,"LNA_anomalies",-0.19
"4337",174,"LNA_anomalies",-0.18
"4338",173,"LNA_anomalies",-0.2
"4339",172,"LNA_anomalies",-0.35
"4340",171,"LNA_anomalies",-0.31
"4341",170,"LNA_anomalies",-0.06
"4342",169,"LNA_anomalies",-0.22
"4343",168,"LNA_anomalies",-0.42
"4344",167,"LNA_anomalies",-0.32
"4345",166,"LNA_anomalies",-0.19
"4346",165,"LNA_anomalies",-0.41
"4347",164,"LNA_anomalies",-0.43
"4348",163,"LNA_anomalies",-0.31
"4349",162,"LNA_anomalies",-0.4
"4350",161,"LNA_anomalies",-0.37
"4351",160,"LNA_anomalies",-0.4
"4352",159,"LNA_anomalies",-0.43
"4353",158,"LNA_anomalies",-0.34
"4354",157,"LNA_anomalies",-0.15
"4355",156,"LNA_anomalies",-0.29
"4356",155,"LNA_anomalies",-0.23
"4357",154,"LNA_anomalies",-0.13
"4358",153,"LNA_anomalies",-0.18
"4359",152,"LNA_anomalies",-0.24
"4360",151,"LNA_anomalies",-0.18
"4361",150,"LNA_anomalies",-0.3
"4362",149,"LNA_anomalies",-0.35
"4363",148,"LNA_anomalies",-0.38
"4364",147,"LNA_anomalies",-0.19
"4365",146,"LNA_anomalies",-0.24
"4366",145,"LNA_anomalies",-0.28
"4367",144,"LNA_anomalies",-0.47
"4368",143,"LNA_anomalies",-0.12
"4369",142,"LNA_anomalies",0.28
"4370",141,"LNA_anomalies",-0.06
"4371",140,"LNA_anomalies",-0.31
"4372",139,"LNA_anomalies",-0.23
"4373",138,"LNA_anomalies",-0.37
"4374",137,"LNA_anomalies",-0.28
"4375",136,"LNA_anomalies",-0.31
"4376",135,"LNA_anomalies",-0.3
"4377",134,"LNA_anomalies",-0.12
"4378",133,"LNA_anomalies",-0.21
"4379",132,"LNA_anomalies",-0.36
"4380",131,"LNA_anomalies",-0.53
"4381",130,"LNA_anomalies",-0.32
"4382",129,"LNA_anomalies",-0.23
"4383",128,"LNA_anomalies",-0.33
"4384",127,"LNA_anomalies",-0.2
"4385",126,"LNA_anomalies",-0.4
"4386",125,"LNA_anomalies",-0.31
"4387",124,"LNA_anomalies",-0.52
"4388",123,"LNA_anomalies",-0.41
"4389",122,"LNA_anomalies",-0.41
"4390",121,"LNA_anomalies",-0.44
"4391",120,"LNA_anomalies",-0.31
"4392",119,"LNA_anomalies",-0.2
"4393",118,"LNA_anomalies",-0.38
"4394",117,"LNA_anomalies",-0.38
"4395",116,"LNA_anomalies",-0.49
"4396",115,"LNA_anomalies",-0.48
"4397",114,"LNA_anomalies",-0.57
"4398",113,"LNA_anomalies",-0.51
"4399",112,"LNA_anomalies",-0.59
"4400",111,"LNA_anomalies",-0.47
"4401",110,"LNA_anomalies",-0.56
"4402",109,"LNA_anomalies",-0.66
"4403",108,"LNA_anomalies",-0.56
"4404",107,"LNA_anomalies",-0.41
"4405",106,"LNA_anomalies",-0.36
"4406",105,"LNA_anomalies",-0.33
"4407",104,"LNA_anomalies",-0.3
"4408",103,"LNA_anomalies",-0.28
"4409",102,"LNA_anomalies",-0.36
"4410",101,"LNA_anomalies",-0.42
"4411",100,"LNA_anomalies",-0.69
"4412",99,"LNA_anomalies",-0.35
"4413",98,"LNA_anomalies",-0.56
"4414",97,"LNA_anomalies",-0.34
"4415",96,"LNA_anomalies",-0.63
"4416",95,"LNA_anomalies",0.12
"4417",94,"LNA_anomalies",-0.38
"4418",93,"LNA_anomalies",-0.45
"4419",92,"LNA_anomalies",-0.34
"4420",91,"LNA_anomalies",-0.29
"4421",90,"LNA_anomalies",-0.64
"4422",89,"LNA_anomalies",-0.75
"4423",88,"LNA_anomalies",-0.35
"4424",87,"LNA_anomalies",-0.36
"4425",86,"LNA_anomalies",-0.27
"4426",85,"LNA_anomalies",-0.56
"4427",84,"LNA_anomalies",-0.68
"4428",83,"LNA_anomalies",-0.59
"4429",82,"LNA_anomalies",-0.23
"4430",81,"LNA_anomalies",-0.29
"4431",80,"LNA_anomalies",-0.23
"4432",79,"LNA_anomalies",-0.24
"4433",78,"LNA_anomalies",-0.38
"4434",77,"LNA_anomalies",-0.61
"4435",76,"LNA_anomalies",-0.56
"4436",75,"LNA_anomalies",-0.36
"4437",74,"LNA_anomalies",-0.51
"4438",73,"LNA_anomalies",0
"4439",72,"LNA_anomalies",-0.17
"4440",71,"LNA_anomalies",-0.14
"4441",70,"LNA_anomalies",-0.13
"4442",69,"LNA_anomalies",-0.07
"4443",68,"LNA_anomalies",-0.23
"4444",67,"LNA_anomalies",-0.33
"4445",66,"LNA_anomalies",-0.27
"4446",65,"LNA_anomalies",-0.41
"4447",64,"LNA_anomalies",-0.33
"4448",63,"LNA_anomalies",-0.36
"4449",62,"LNA_anomalies",-0.41
"4450",61,"LNA_anomalies",-0.49
"4451",60,"LNA_anomalies",-0.73
"4452",59,"LNA_anomalies",-0.47
"4453",58,"LNA_anomalies",-0.8
"4454",57,"LNA_anomalies",-0.9
"4455",56,"LNA_anomalies",-0.86
"4456",55,"LNA_anomalies",-0.9
"4457",54,"LNA_anomalies",-0.55
"4458",53,"LNA_anomalies",-0.64
"4459",52,"LNA_anomalies",-0.61
"4460",51,"LNA_anomalies",-0.54
"4461",50,"LNA_anomalies",-0.6
"4462",49,"LNA_anomalies",-0.49
"4463",48,"LNA_anomalies",-0.49
"4464",47,"LNA_anomalies",-0.69
"4465",46,"LNA_anomalies",-0.45
"4466",45,"LNA_anomalies",-0.46
"4467",44,"LNA_anomalies",-0.32
"4468",43,"LNA_anomalies",-0.52
"4469",42,"LNA_anomalies",-0.52
"4470",41,"LNA_anomalies",-0.72
"4471",40,"LNA_anomalies",-0.85
"4472",39,"LNA_anomalies",-0.97
"4473",38,"LNA_anomalies",-0.74
"4474",37,"LNA_anomalies",-0.43
"4475",36,"LNA_anomalies",-0.22
"4476",35,"LNA_anomalies",-0.45
"4477",34,"LNA_anomalies",-0.55
"4478",33,"LNA_anomalies",-0.4
"4479",32,"LNA_anomalies",-0.65
"4480",31,"LNA_anomalies",0.04
"4481",30,"LNA_anomalies",-0.49
"4482",29,"LNA_anomalies",-0.65
"4483",28,"LNA_anomalies",-0.5
"4484",27,"LNA_anomalies",-0.63
"4485",26,"LNA_anomalies",-1.08
"4486",25,"LNA_anomalies",-0.69
"4487",24,"LNA_anomalies",-0.42
"4488",23,"LNA_anomalies",-0.61
"4489",22,"LNA_anomalies",-0.74
"4490",21,"LNA_anomalies",-0.56
"4491",20,"LNA_anomalies",-0.42
"4492",19,"LNA_anomalies",-0.66
"4493",18,"LNA_anomalies",-0.11
"4494",17,"LNA_anomalies",-0.53
"4495",16,"LNA_anomalies",-0.45
"4496",15,"LNA_anomalies",-0.56
"4497",14,"LNA_anomalies",-0.33
"4498",13,"LNA_anomalies",-0.42
"4499",12,"LNA_anomalies",-0.48
"4500",11,"LNA_anomalies",-0.33
"4501",10,"LNA_anomalies",-0.04
"4502",9,"LNA_anomalies",-0.22
"4503",8,"LNA_anomalies",-0.17
"4504",7,"LNA_anomalies",0.23
"4505",6,"LNA_anomalies",0.35
"4506",5,"LNA_anomalies",0.2
"4507",4,"LNA_anomalies",-0.19
"4508",3,"LNA_anomalies",-0.25
"4509",2,"LNA_anomalies",-0.44
"4510",1,"LNA_anomalies",-0.33
"4511",0,"LNA_anomalies",-0.35
"4512",-1,"LNA_anomalies",-0.32
"4513",-2,"LNA_anomalies",-0.11
"4514",-3,"LNA_anomalies",0
"4515",-4,"LNA_anomalies",-0.15
"4516",-5,"LNA_anomalies",-0.32
"4517",-6,"LNA_anomalies",-0.21
"4518",-7,"LNA_anomalies",-0.18
"4519",-8,"LNA_anomalies",-0.17
"4520",-9,"LNA_anomalies",-0.47
"4521",-10,"LNA_anomalies",-0.05
"4522",-11,"LNA_anomalies",-0.05
"4523",-12,"LNA_anomalies",-0.14
"4524",-13,"LNA_anomalies",-0.15
"4525",-14,"LNA_anomalies",-0.54
"4526",-15,"LNA_anomalies",0.01
"4527",-16,"LNA_anomalies",-0.13
"4528",-17,"LNA_anomalies",-0.13
"4529",-18,"LNA_anomalies",-0.21
"4530",-19,"LNA_anomalies",0.11
"4531",-20,"LNA_anomalies",0.05
"4532",-21,"LNA_anomalies",-0.27
"4533",-22,"LNA_anomalies",0
"4534",-23,"LNA_anomalies",-0.14
"4535",-24,"LNA_anomalies",-0.18
"4536",-25,"LNA_anomalies",-0.04
"4537",-26,"LNA_anomalies",-0.25
"4538",-27,"LNA_anomalies",0.19
"4539",-28,"LNA_anomalies",0.15
"4540",-29,"LNA_anomalies",0.12
"4541",-30,"LNA_anomalies",0.18
"4542",-31,"LNA_anomalies",0.23
"4543",-32,"LNA_anomalies",0.22
"4544",-33,"LNA_anomalies",0.17
"4545",-34,"LNA_anomalies",-0.04
"4546",-35,"LNA_anomalies",0.25
"4547",-36,"LNA_anomalies",0.12
"4548",-37,"LNA_anomalies",0.05
"4549",-38,"LNA_anomalies",-0.05
"4550",-39,"LNA_anomalies",0.3
"4551",-40,"LNA_anomalies",0.2
"4552",-41,"LNA_anomalies",0.08
"4553",-42,"LNA_anomalies",0.13
"4554",-43,"LNA_anomalies",0.34
"4555",-44,"LNA_anomalies",0.29
"4556",-45,"LNA_anomalies",0.1
"4557",1093,"Composite_annual",-0.26
"4558",1092,"Composite_annual",-0.03
"4559",1091,"Composite_annual",0.28
"4560",1090,"Composite_annual",-0.49
"4561",1089,"Composite_annual",-0.59
"4562",1088,"Composite_annual",-0.16
"4563",1087,"Composite_annual",-0.6
"4564",1086,"Composite_annual",0.43
"4565",1085,"Composite_annual",-0.54
"4566",1084,"Composite_annual",-0.7
"4567",1083,"Composite_annual",-0.63
"4568",1082,"Composite_annual",-0.65
"4569",1081,"Composite_annual",-0.74
"4570",1080,"Composite_annual",-0.67
"4571",1079,"Composite_annual",-0.65
"4572",1078,"Composite_annual",-0.93
"4573",1077,"Composite_annual",-1.22
"4574",1076,"Composite_annual",-1.02
"4575",1075,"Composite_annual",-0.58
"4576",1074,"Composite_annual",-1.28
"4577",1073,"Composite_annual",-0.44
"4578",1072,"Composite_annual",0.03
"4579",1071,"Composite_annual",-0.27
"4580",1070,"Composite_annual",-0.12
"4581",1069,"Composite_annual",0.56
"4582",1068,"Composite_annual",0.27
"4583",1067,"Composite_annual",0.34
"4584",1066,"Composite_annual",0.3
"4585",1065,"Composite_annual",0.24
"4586",1064,"Composite_annual",0.63
"4587",1063,"Composite_annual",-0.16
"4588",1062,"Composite_annual",1.03
"4589",1061,"Composite_annual",0.55
"4590",1060,"Composite_annual",-0.48
"4591",1059,"Composite_annual",-0.12
"4592",1058,"Composite_annual",0.27
"4593",1057,"Composite_annual",0.21
"4594",1056,"Composite_annual",-0.09
"4595",1055,"Composite_annual",0.62
"4596",1054,"Composite_annual",0.74
"4597",1053,"Composite_annual",0.22
"4598",1052,"Composite_annual",0.19
"4599",1051,"Composite_annual",-0.18
"4600",1050,"Composite_annual",-0.16
"4601",1049,"Composite_annual",0.24
"4602",1048,"Composite_annual",-0.33
"4603",1047,"Composite_annual",-0.28
"4604",1046,"Composite_annual",0.51
"4605",1045,"Composite_annual",0.44
"4606",1044,"Composite_annual",0.84
"4607",1043,"Composite_annual",0.29
"4608",1042,"Composite_annual",0.3
"4609",1041,"Composite_annual",0.92
"4610",1040,"Composite_annual",-0.18
"4611",1039,"Composite_annual",0.46
"4612",1038,"Composite_annual",0.06
"4613",1037,"Composite_annual",0.68
"4614",1036,"Composite_annual",-0.21
"4615",1035,"Composite_annual",0.01
"4616",1034,"Composite_annual",0.27
"4617",1033,"Composite_annual",-0.8
"4618",1032,"Composite_annual",-0.37
"4619",1031,"Composite_annual",0.73
"4620",1030,"Composite_annual",0.07
"4621",1029,"Composite_annual",0.46
"4622",1028,"Composite_annual",0.29
"4623",1027,"Composite_annual",-0.03
"4624",1026,"Composite_annual",0.36
"4625",1025,"Composite_annual",1.12
"4626",1024,"Composite_annual",0.29
"4627",1023,"Composite_annual",-0.45
"4628",1022,"Composite_annual",0.26
"4629",1021,"Composite_annual",0.66
"4630",1020,"Composite_annual",0.7
"4631",1019,"Composite_annual",0.69
"4632",1018,"Composite_annual",0.3
"4633",1017,"Composite_annual",0.22
"4634",1016,"Composite_annual",0.82
"4635",1015,"Composite_annual",0.4
"4636",1014,"Composite_annual",0.36
"4637",1013,"Composite_annual",-0.29
"4638",1012,"Composite_annual",0.41
"4639",1011,"Composite_annual",0.43
"4640",1010,"Composite_annual",0.94
"4641",1009,"Composite_annual",0.22
"4642",1008,"Composite_annual",0.07
"4643",1007,"Composite_annual",0.03
"4644",1006,"Composite_annual",0.22
"4645",1005,"Composite_annual",0.22
"4646",1004,"Composite_annual",-0.51
"4647",1003,"Composite_annual",0.15
"4648",1002,"Composite_annual",-0.24
"4649",1001,"Composite_annual",0.41
"4650",1000,"Composite_annual",0.48
"4651",999,"Composite_annual",0.44
"4652",998,"Composite_annual",-0.13
"4653",997,"Composite_annual",-0.17
"4654",996,"Composite_annual",0.57
"4655",995,"Composite_annual",0.21
"4656",994,"Composite_annual",0.1
"4657",993,"Composite_annual",-0.93
"4658",992,"Composite_annual",-0.3
"4659",991,"Composite_annual",-0.5
"4660",990,"Composite_annual",-0.58
"4661",989,"Composite_annual",-0.5
"4662",988,"Composite_annual",-0.53
"4663",987,"Composite_annual",0.11
"4664",986,"Composite_annual",-0.63
"4665",985,"Composite_annual",-0.98
"4666",984,"Composite_annual",-1.15
"4667",983,"Composite_annual",-0.97
"4668",982,"Composite_annual",-0.02
"4669",981,"Composite_annual",-0.07
"4670",980,"Composite_annual",-0.33
"4671",979,"Composite_annual",-0.6
"4672",978,"Composite_annual",-1.18
"4673",977,"Composite_annual",-0.44
"4674",976,"Composite_annual",-0.66
"4675",975,"Composite_annual",-0.68
"4676",974,"Composite_annual",-0.59
"4677",973,"Composite_annual",0.06
"4678",972,"Composite_annual",-0.85
"4679",971,"Composite_annual",-0.85
"4680",970,"Composite_annual",-0.17
"4681",969,"Composite_annual",-0.21
"4682",968,"Composite_annual",-0.94
"4683",967,"Composite_annual",-1.72
"4684",966,"Composite_annual",-1.02
"4685",965,"Composite_annual",-0.98
"4686",964,"Composite_annual",-0.17
"4687",963,"Composite_annual",-0.81
"4688",962,"Composite_annual",-0.73
"4689",961,"Composite_annual",-0.08
