"","sites_AD","0_AD","100_AD","200_AD","300_AD","400_AD","500_AD","600_AD","700_AD","800_AD","900_AD","1000_AD","1100_AD","1200_AD","1300_AD","1400_AD","1500_AD","1600_AD","1700_AD","1710_AD","1720_AD","1730_AD","1740_AD","1750_AD","1760_AD","1770_AD","1780_AD","1790_AD","1800_AD","1810_AD","1820_AD","1830_AD","1840_AD","1850_AD","1860_AD","1870_AD","1880_AD","1890_AD","1900_AD","1910_AD","1920_AD","1930_AD","1940_AD","1950_AD","1960_AD","1970_AD","1980_AD","1990_AD","2000_AD"
"115","JunnPln_L.Yncc,s4",5.53708505630493,5.87225961685181,6.22772359848022,6.6047043800354,7.00450468063354,7.42850637435913,7.878173828125,8.35506057739258,8.86081504821777,9.96841716766357,11.075777053833,11.8141622543335,12.552547454834,13.2909326553345,14.0293169021606,14.7677021026611,4.79960823059082,5.53982257843018,5.51129293441772,5.47368431091309,5.4266209602356,5.37016820907593,5.30394506454468,5.22810220718384,5.14250040054321,5.04718112945557,4.94225978851318,4.82793235778809,4.70448064804077,4.57227659225464,5.21154928207397,5.81974601745605,6.48000621795654,7.23994731903076,7.92619323730469,8.74310779571533,9.61211681365967,10.5312023162842,11.4972763061523,16.4142093658447,23.3453884124756,33.0735855102539,46.6656723022461,72.8271255493164,99.7142868041992,123.089668273926,112.786773681641,113.409355163574
"116","JunnPln_Yncc2,is",5.92873048782349,6.2876124382019,6.6682186126709,7.07186365127563,7.49994277954102,7.95393466949463,8.4354076385498,8.94602584838867,9.48755264282227,10.6734962463379,11.8591814041138,12.6497936248779,13.4404058456421,14.2310171127319,15.0216293334961,15.8122415542603,5.13909101486206,5.93166208267212,6.01870632171631,6.09675168991089,6.16477727890015,6.22221374511719,6.26794528961182,6.30143356323242,6.32177114486694,6.32823276519775,6.32016277313232,6.29698991775513,6.25824642181396,6.20358276367188,7.21183967590332,8.21395587921143,9.32809352874756,10.6297245025635,11.8691701889038,13.3533639907837,14.9731454849243,16.7317371368408,18.6306171417236,27.1282234191895,39.3524322509766,56.8618431091309,81.8288192749023,130.248001098633,181.888153076172,229.001205444336,214.014617919922,219.48420715332
"117","JunnPln_Yncc4,oc",5.92873048782349,6.2876124382019,6.6682186126709,7.07186365127563,7.49994277954102,7.95393466949463,8.4354076385498,8.94602584838867,9.48755264282227,10.6734962463379,11.8591814041138,12.6497936248779,13.4404058456421,14.2310171127319,15.0216293334961,15.8122415542603,5.13909101486206,5.93166208267212,6.01870632171631,6.09675168991089,6.16477727890015,6.22221374511719,6.26794528961182,6.30143356323242,6.32177114486694,6.32823276519775,6.32016277313232,6.29698991775513,6.25824642181396,6.20358276367188,7.21183967590332,8.21395587921143,9.32809352874756,10.6297245025635,11.8691701889038,13.3533639907837,14.9731454849243,16.7317371368408,18.6306171417236,27.1282234191895,39.3524322509766,56.8618431091309,81.8288192749023,130.248001098633,181.888153076172,229.001205444336,214.014617919922,219.48420715332
"118","JunnPln_Yncch1,w",5.92873048782349,6.2876124382019,6.6682186126709,7.07186365127563,7.49994277954102,7.95393466949463,8.4354076385498,8.94602584838867,9.48755264282227,10.6734962463379,11.8591814041138,12.6497936248779,13.4404058456421,14.2310171127319,15.0216293334961,15.8122415542603,5.13909101486206,5.93166208267212,6.01870632171631,6.09675168991089,6.16477727890015,6.22221374511719,6.26794528961182,6.30143356323242,6.32177114486694,6.32823276519775,6.32016277313232,6.29698991775513,6.25824642181396,6.20358276367188,7.21183967590332,8.21395587921143,9.32809352874756,10.6297245025635,11.8691701889038,13.3533639907837,14.9731454849243,16.7317371368408,18.6306171417236,27.1282234191895,39.3524322509766,56.8618431091309,81.8288192749023,130.248001098633,181.888153076172,229.001205444336,214.014617919922,219.48420715332
"119","JunnPln_Yncch3,s1",5.92873048782349,6.2876124382019,6.6682186126709,7.07186365127563,7.49994277954102,7.95393466949463,8.4354076385498,8.94602584838867,9.48755264282227,10.6734962463379,11.8591814041138,12.6497936248779,13.4404058456421,14.2310171127319,15.0216293334961,15.8122415542603,5.13909101486206,5.93166208267212,6.01870632171631,6.09675168991089,6.16477727890015,6.22221374511719,6.26794528961182,6.30143356323242,6.32177114486694,6.32823276519775,6.32016277313232,6.29698991775513,6.25824642181396,6.20358276367188,7.21183967590332,8.21395587921143,9.32809352874756,10.6297245025635,11.8691701889038,13.3533639907837,14.9731454849243,16.7317371368408,18.6306171417236,27.1282234191895,39.3524322509766,56.8618431091309,81.8288192749023,130.248001098633,181.888153076172,229.001205444336,214.014617919922,219.48420715332
"120","JunnPln_Yncch3,s2",5.92873048782349,6.2876124382019,6.6682186126709,7.07186365127563,7.49994277954102,7.95393466949463,8.4354076385498,8.94602584838867,9.48755264282227,10.6734962463379,11.8591814041138,12.6497936248779,13.4404058456421,14.2310171127319,15.0216293334961,15.8122415542603,5.13909101486206,5.93166208267212,6.01870632171631,6.09675168991089,6.16477727890015,6.22221374511719,6.26794528961182,6.30143356323242,6.32177114486694,6.32823276519775,6.32016277313232,6.29698991775513,6.25824642181396,6.20358276367188,7.21183967590332,8.21395587921143,9.32809352874756,10.6297245025635,11.8691701889038,13.3533639907837,14.9731454849243,16.7317371368408,18.6306171417236,27.1282234191895,39.3524322509766,56.8618431091309,81.8288192749023,130.248001098633,181.888153076172,229.001205444336,214.014617919922,219.48420715332
"121","Sml-McE_ChrrrsLk",331.9912109375,349.282440185547,367.474212646484,386.613494873047,406.749633789062,427.934509277344,450.222747802734,473.671875,498.34228515625,581.399291992188,664.456359863281,730.901977539062,797.34765625,863.793273925781,930.238891601562,996.6845703125,830.570434570312,829.463684082031,804.714965820312,778.855285644531,751.959228515625,724.110229492188,695.401245117188,665.935363769531,635.82568359375,605.195617675781,574.178588867188,542.917236328125,511.562408447266,480.271392822266,561.220703125,597.528686523438,633.669494628906,656.311279296875,669.113464355469,700.462097167969,703.236633300781,703.047180175781,734.895263671875,733.174926757812,714.644653320312,955.333312988281,937.595886230469,896.536743164062,828.419372558594,984.154907226562,1136.36694335938,1127.90539550781
"122","Sml-McE_FondCoch",369.070983886719,388.293426513672,408.517028808594,429.793975830078,452.179077148438,475.730072021484,500.507690429688,526.575805664062,554.001586914062,646.335205078125,738.668823242188,812.535705566406,886.402587890625,960.269470214844,1034.13635253906,1108.00317382812,923.335998535156,922.105651855469,922.247314453125,920.204040527344,915.890747070312,909.234924316406,900.179138183594,888.684448242188,874.733154296875,858.332092285156,839.515258789062,818.346618652344,794.921569824219,769.368530273438,926.837097167969,1017.30346679688,1112.18395996094,1187.53308105469,1248.12377929688,1346.99060058594,1394.13049316406,1436.84008789062,1548.35827636719,1592.48608398438,1600.22192382812,2205.296875,2231.25830078125,2199.50146484375,2095.21435546875,2566.04174804688,3054.50537109375,3125.48193359375
"123","Sml-McE_LgnsdNpl",346.885162353516,364.952117919922,383.960021972656,403.957946777344,424.997436523438,447.132720947266,470.420867919922,494.921966552734,520.699157714844,607.482360839844,694.265502929688,763.692077636719,833.11865234375,902.545166015625,971.971740722656,1041.39831542969,867.831909179688,866.675537109375,851.511474609375,834.630981445312,816.058532714844,795.831237792969,774.000183105469,750.6318359375,725.808776855469,699.631286621094,672.217407226562,643.703247070312,614.24267578125,584.006103515625,691.120239257812,745.191650390625,800.315673828125,839.455505371094,866.716186523438,918.863586425781,934.237243652344,945.865661621094,1001.28967285156,1011.65203857422,998.626281738281,1351.93896484375,1343.71496582031,1301.21423339844,1217.64379882812,1464.94995117188,1713.03881835938,1721.91040039062
"124","Sml-McE_Llaviacu",308.404296875,324.467010498047,341.366333007812,359.145812988281,377.851348876953,397.531097412109,418.23583984375,440.018951416016,462.936614990234,540.092712402344,617.248840332031,678.973693847656,740.698547363281,802.423461914062,864.148315429688,925.873229980469,771.56103515625,770.532897949219,731.88330078125,693.525634765625,655.550231933594,618.048156738281,581.111022949219,544.830810546875,509.299926757812,474.610443115234,440.853698730469,408.119293212891,376.493988037109,346.060577392578,395.917816162109,412.701538085938,428.495330810547,434.509368896484,433.705596923828,444.514434814453,436.9267578125,427.658996582031,437.667755126953,427.49658203125,407.96337890625,533.939331054688,513.048767089844,480.304901123047,434.515380859375,505.387329101562,571.327941894531,555.194885253906
"125","Sml-McE_Patoquns",369.070983886719,388.293426513672,408.517028808594,429.793975830078,452.179077148438,475.730072021484,500.507690429688,526.575805664062,554.001586914062,646.335205078125,738.668823242188,812.535705566406,886.402587890625,960.269470214844,1034.13635253906,1108.00317382812,923.335998535156,922.105651855469,922.247314453125,920.204040527344,915.890747070312,909.234924316406,900.179138183594,888.684448242188,874.733154296875,858.332092285156,839.515258789062,818.346618652344,794.921569824219,769.368530273438,926.837097167969,1017.30346679688,1112.18395996094,1187.53308105469,1248.12377929688,1346.99060058594,1394.13049316406,1436.84008789062,1548.35827636719,1592.48608398438,1600.22192382812,2205.296875,2231.25830078125,2199.50146484375,2095.21435546875,2566.04174804688,3054.50537109375,3125.48193359375
"126","Sml-McE_Toreador",369.070983886719,388.293426513672,408.517028808594,429.793975830078,452.179077148438,475.730072021484,500.507690429688,526.575805664062,554.001586914062,646.335205078125,738.668823242188,812.535705566406,886.402587890625,960.269470214844,1034.13635253906,1108.00317382812,923.335998535156,922.105651855469,922.247314453125,920.204040527344,915.890747070312,909.234924316406,900.179138183594,888.684448242188,874.733154296875,858.332092285156,839.515258789062,818.346618652344,794.921569824219,769.368530273438,926.837097167969,1017.30346679688,1112.18395996094,1187.53308105469,1248.12377929688,1346.99060058594,1394.13049316406,1436.84008789062,1548.35827636719,1592.48608398438,1600.22192382812,2205.296875,2231.25830078125,2199.50146484375,2095.21435546875,2566.04174804688,3054.50537109375,3125.48193359375
