"","lake","timeseriesBC","age"
"638","Titicaca",0.25870880757533,2181.8
"639","Titicaca",0.271287704824347,2193
"640","Titicaca",0.061011106281569,2226.3
"641","Titicaca",0.11586100007443,2237.4
"642","Titicaca",0.0745743367628344,2259.6
"643","Titicaca",0.0986152400609972,2270.8
"644","Titicaca",0.212159127366057,2281.9
"645","Titicaca",0.112342079689019,2292.9
"646","Titicaca",0.247727628898292,2315
"647","Titicaca",0.224954910641089,2326.2
"648","Titicaca",0.117837685986897,2337.2
"649","Titicaca",0.234469120432401,2348.2
"650","Titicaca",0.232076405171116,2359.3
"651","Titicaca",0.18297038629586,2370.4
"652","Titicaca",0.211978569350063,2381.5
"653","Titicaca",0.339834386576596,2392.4
"654","Titicaca",0.23921028466483,2403.6
"655","Titicaca",0.292003678840649,2414.8
"656","Titicaca",0.336325453018121,2437
"657","Titicaca",0.202110583240675,2448.1
"658","Titicaca",0.165740960035449,2470.1
"659","Titicaca",0.138386448463968,2481.3
"660","Titicaca",0.175951862226372,2492.3
"661","Titicaca",0.229458169822551,2503.5
"662","Titicaca",0.0913235956843306,2514.3
"663","Titicaca",0.17107145477221,2525.6
"664","Titicaca",0.205422121513904,2536.6
"665","Titicaca",0.130873664853868,2547.7
"666","Titicaca",0.161876722411462,2558.6
"667","Titicaca",0.276039982695417,2569.6
"668","Titicaca",0.297093502320811,2580.4
"669","Titicaca",0.203918754244594,2602.6
"670","Titicaca",0.125605278310035,2613.5
"671","Titicaca",0.145941066803891,2624.4
"672","Titicaca",0.11039055404178,2657.3
"673","Titicaca",0.182204724409449,2679.2
"674","Titicaca",0.145125349315927,2690.2
"675","Titicaca",0.136192296698585,2701.3
"676","Titicaca",0.10768968456948,2712.3
"677","Titicaca",0.0806113941639648,2723.1
"678","Titicaca",0.160470447523174,2734.1
"679","Titicaca",0.117992766726944,2756.3
"680","Titicaca",0.143502824858757,2778.1
"681","Titicaca",0.180898318504502,2800.1
"682","Titicaca",0.106502948296666,2811.1
"683","Titicaca",0.128804439213049,2833.2
"684","Titicaca",0.147664341576834,2855.1
"685","Titicaca",0.136989221401496,2887.9
"686","Titicaca",0.159156836201895,2899
"687","Titicaca",0.288147706968434,2921.1
"688","Titicaca",0.194037732859802,2954
"689","Titicaca",0.245977100045261,2976.2
"690","Titicaca",0.179751159284774,2998.3
"691","Titicaca",0.178352322524102,3009.1
"692","Titicaca",0.153439153439153,3206
"693","Titicaca",0.175131219043395,3417.8
"694","Titicaca",0.121102959204843,3488.4
"695","Titicaca",0.164134576266738,3630.2
"696","Titicaca",0.155871952978751,3718.5
"697","Titicaca",0.155313325738704,3895.2
"698","Titicaca",0.0552970598494747,3983.3
"699","Titicaca",0.105244598625711,4071.8
"700","Titicaca",0.0899777153937429,4177.8
"701","Triumfo",0.312207194979801,25
"702","Triumfo",0.511204019310593,43.2
"703","Triumfo",0.318679606997364,79.7
"704","Triumfo",0.138155048911642,117.5
"705","Triumfo",0.391987618310614,126.6
"706","Triumfo",0.388115213812013,135.4
"707","Triumfo",0.113723953230126,205.5
"708","Triumfo",0.0750700743912103,220.2
"709","Triumfo",0.245416113252778,242.1
"710","Triumfo",0.267934526973807,301.5
"711","Triumfo",0.184643174233842,316
"712","Triumfo",0.208058162590879,335
"713","Triumfo",0.986348122866894,402.3
"714","Triumfo",0.918725974739154,441.5
"715","Triumfo",0.459676468186643,485
"716","Triumfo",0.462027724925251,491.5
"717","Triumfo",0.89553540829361,504.8
"718","Triumfo",0.694770493930564,517.9
"719","Triumfo",0.671529370834647,532.8
"720","Triumfo",0.6463793460503,570.2
"721","Triumfo",0.735275347967211,581.6
"722","Triumfo",0.709672814480671,592.8
"723","Triumfo",0.463553188720608,598.3
"724","Triumfo",0.801063885241385,603.5
"725","Triumfo",0.363274196784271,614.1
"726","Triumfo",0.578071883560514,622.9
"727","Triumfo",0.538851878838347,632.4
"728","Triumfo",0.320510917230038,641.6
"729","Triumfo",0.217851644945354,646.2
"730","Triumfo",0.2746019630686,650.8
"731","Triumfo",0.839076345730431,678.8
"732","Triumfo",0.608493140715404,692.3
"733","Triumfo",0.371727974470654,721.1
"734","Triumfo",0.468055607599206,728.2
"735","Triumfo",0.602720114531138,735
"736","Triumfo",0.824238278166605,748.4
"737","Triumfo",0.923154214058921,762.3
"738","Triumfo",0.776473203459704,801.7
"739","Triumfo",0.690081046233192,842.7
"740","Triumfo",0.901838052657725,892.7
"741","Triumfo",0.858262310606061,985.3
"742","Triumfo",0.79983428030303,1039.7
"743","Triumfo",0.725745160907255,1048
"744","Triumfo",0.644139650872818,1086.7
"745","Triumfo",0.663688776938147,1129.9
"746","Triumfo",0.480515050316036,1157.1
"747","Triumfo",0.534808154262523,1183.5
"748","Triumfo",0.629931966365606,1208.7
"749","Triumfo",0.857516725252296,1221.8
"750","Triumfo",0.645199908698346,1233.7
"751","Triumfo",0.356997872525182,1258.6
"752","Triumfo",0.394894788593904,1283.7
"753","Triumfo",0.151299887991511,1308.5
"754","Triumfo",0.44720900736725,1346
"755","Triumfo",0.533252334716488,1383.3
"756","Triumfo",0.426598328373884,1407.9
"757","Triumfo",0.807286911776911,1430.9
"758","Triumfo",0.820767543124481,1467.6
"759","Triumfo",0.876228364456847,1505.6
"760","Triumfo",0.219040933944141,1532
"761","Triumfo",0.923630744953646,1545.7
"762","Triumfo",0.475679571245864,1663.1
"763","Triumfo",0.811557422772113,1693.8
"764","Triumfo",0.578869361417546,1722.5
"765","Triumfo",0.820184785585922,1815.4
"766","Triumfo",0.677171231501105,1839.7
"767","Triumfo",0.597572017840974,1852.2
"768","Triumfo",1,1894.6
"769","Triumfo",1,1912.5
"770","Triumfo",0.815464287648346,1925.2
"771","Triumfo",0.518013304465973,1936.9
"772","Triumfo",0.865997800989555,1972.6
"773","Triumfo",0.583756959573953,1984.8
"774","Triumfo",0.708039472387629,1997.2
"775","Triumfo",0.754407591458325,2022.1
"776","Triumfo",0.678029035227178,2046.7
"777","Triumfo",0.396850440581091,2059
"778","Triumfo",0.756515883704349,2094.9
"779","Triumfo",0.773615434400715,2106.9
"780","Triumfo",0.781419862989471,2118.9
"781","Triumfo",0.724468776353808,2167.4
"782","Triumfo",0.577648667122352,2180.3
"783","Triumfo",0.834192672998643,2205.9
"784","Triumfo",0.910118014578271,2230.7
"785","Triumfo",0.694841195937137,2255.1
"786","Triumfo",0.71052137839021,2267
"787","Triumfo",0.945079554664505,2290.9
"788","Triumfo",0.74327405380757,2327.9
"789","Triumfo",0.63777000895104,2352.8
"790","Triumfo",0.904645739359907,2377.7
"791","Triumfo",0.863188870301906,2414.1
"792","Triumfo",0.918804473482536,2536.5
"793","Triumfo",0.45729284164859,2661.1
"794","Triumfo",0.763367088607595,2720.7
"795","Triumfo",0.283688299511084,2781.4
"796","Triumfo",0.282318565900655,2841.1
"797","Triumfo",0.625824793085265,2900.7
"798","Triumfo",0.295147504824924,2960.3
"799","Triumfo",0.613057567256041,3018.1
"800","Triumfo",0.3472462764115,3075.5
"801","Triumfo",0.477828827866225,3131.6
"802","Triumfo",0.561498793065613,3240
"803","Triumfo",0.53494623655914,3269.6
"804","Triumfo",0.471428571428571,3297.5
"805","Triumfo",0.841025641025641,3354.1
"806","Triumfo",0.665050930804355,3410.6
"807","Triumfo",0.673680741891447,3467.6
"808","Triumfo",0.886383161512028,3525.5
"809","Umayo",0.133625036850843,184.2598657
"810","Umayo",0.529014485026215,240.7045038
"811","Umayo",0.388711640720098,296.4281433
"812","Umayo",0.250597035223718,351.4379434
"813","Umayo",0.225532323634689,405.7410201
"814","Umayo",0.174265906957003,459.3444462
"815","Umayo",0.103172298060477,512.2552516
"816","Umayo",0.24606488917443,564.4804231
"817","Umayo",0.199590572889341,616.0269049
"818","Umayo",0.28094066144682,666.9015984
"819","Umayo",0.23646425174178,717.1113626
"820","Umayo",0.150670921289478,766.663014
"821","Umayo",0.15589275433835,815.5633268
"822","Umayo",0.112309699334178,863.819033
"823","Umayo",0.261376964924586,911.4368226
"824","Umayo",0.183644691247363,958.4233437
"825","Umayo",0.12191228664681,1004.785202
"826","Umayo",0.154055048791891,1050.528963
"827","Umayo",0.196772311880226,1095.661149
"828","Umayo",0.159359459084265,1140.188242
"829","Umayo",0.196171474791049,1184.116682
"830","Umayo",0.266501115669762,1227.452867
"831","Umayo",0.101117103235747,1270.203156
"832","Umayo",0.180181743924852,1312.373865
"833","Umayo",0.173177558719727,1353.971271
"834","Umayo",0.228967879486911,1395.001609
"835","Umayo",0.171011433405784,1435.471073
"836","Umayo",0.168342384943115,1475.385818
"837","Umayo",0.126140899773438,1514.751957
"838","Umayo",0.241565871199738,1553.575564
"839","Umayo",0.133309708697974,1591.862673
"840","Umayo",0.248428557571054,1629.619276
"841","Umayo",0.236475808916383,1666.851328
"842","Umayo",0.267133032050017,1703.564742
"843","Umayo",0.42197496007389,1739.765392
"844","Umayo",0.17960088691796,1775.459113
"845","Umayo",0.170351380722824,1810.6517
"846","Umayo",0.368039158183704,1845.348908
"847","Umayo",0.118332749075451,1879.556455
"848","Umayo",0.131344174822436,1913.280018
"849","Umayo",0.203378378378378,1946.525236
"850","Umayo",0.125979305247598,1979.297709
"851","Umayo",0.195074683304972,2011.602997
"852","Umayo",0.281980021499174,2043.446624
"853","Umayo",0.107808291091853,2074.834074
"854","Umayo",0.229262379325187,2105.770792
"855","Umayo",0.288231622413214,2136.262187
"856","Umayo",0.154289883490276,2166.313628
"857","Umayo",0.341345858660281,2195.930446
"858","Umayo",0.352874124735385,2225.117935
"859","Umayo",0.0915458937198068,2253.881351
"860","Umayo",0.257642000726656,2282.225914
"861","Umayo",0.325740113673051,2310.156802
"862","Umayo",0.411278272588773,2337.679162
"863","Umayo",0.280128684678185,2364.798097
"864","Umayo",0.16594944253367,2391.518678
"865","Umayo",0.513289503451775,2417.845938
"866","Umayo",0.381332280694465,2443.78487
"867","Umayo",0.402709758298376,2469.340435
"868","Umayo",0.313853557923685,2494.517553
"869","Umayo",0.623062419702,2519.32111
"870","Umayo",0.203539118831638,2543.755955
"871","Umayo",0.0759144556408122,2567.826901
"872","Umayo",0.0781548539714312,2591.538725
"873","Umayo",0.233257359857118,2614.896166
"874","Umayo",0.253430803913415,2637.90393
"875","Umayo",0.202622092524247,2660.566684
"876","Umayo",0.205913850547358,2682.889063
"877","Umayo",0.195885024744085,2704.875664
"878","Umayo",0.280536912751678,2726.531049
"879","Umayo",0.261677659394554,2747.859744
"880","Umayo",0.164764079147641,2768.866242
"881","Umayo",0.142887205387205,2789.554998
"882","Umayo",0.456105449965651,2809.930434
"883","Umayo",0.346677546386632,2829.996938
"884","Umayo",0.332074923769421,2849.75886
"885","Umayo",0.377021012900682,2869.220519
"886","Umayo",0.475936617640861,2888.386196
"887","Umayo",0.132903225806452,2907.260141
"888","Umayo",0.399531530740551,2925.846569
"889","Umayo",0.131404699168567,2944.149658
"890","Umayo",0.120127618254959,2962.173556
"891","Umayo",0.289769525657013,2979.922374
"892","Umayo",0.341810138689622,2997.400192
"893","Umayo",0.392172193063062,3014.611053
"894","Umayo",0.465509400312105,3031.558971
"895","Umayo",0.22580279944464,3048.247921
"896","Umayo",0.185629081753088,3064.68185
"897","Umayo",0.210704284884028,3080.864669
"898","Umayo",0.259290775499517,3096.800256
"899","Umayo",0.192231548938866,3112.492457
"900","Umayo",0.153054749818709,3127.945085
"901","Umayo",0.372080457233312,3143.161919
"902","Umayo",0.205401763569192,3158.146709
"903","Umayo",0.0993737699051709,3172.903168
"904","Umayo",0.208507328256776,3187.434979
"905","Umayo",0.29063088512241,3201.745794
"906","Umayo",0.562416666666667,3215.83923
"907","Umayo",0.226490039840637,3229.718876
"908","Umayo",0.110785004969461,3243.388284
"909","Umayo",0.112986328859902,3256.850979
"910","Umayo",0.25875608842263,3270.110451
"911","Umayo",0.299322070022707,3283.170162
"912","Umayo",0.291727030905343,3296.033539
"913","Umayo",0.295915157506853,3308.70398
"914","Umayo",0.451391896964972,3345.591196
"915","Umayo",0.523524135151649,3357.523247
"916","Umayo",0.127002535944376,3369.278886
"917","Umayo",0.26210192962096,3380.861324
"918","Umayo",0.145147787616027,3392.273744
"919","Umayo",0.228070175438596,3403.519298
"920","Umayo",0.120641084208923,3414.601107
"921","Umayo",0.18635206600689,3425.522264
"922","Umayo",0.391578902303279,3446.894837
"923","Umayo",0.318807550785977,3457.352289
"924","Umayo",0.303989139515455,3467.661156
"925","Umayo",0.177262416427889,3477.824384
"926","Umayo",0.370707448985813,3487.844886
"927","Umayo",0.237107433231599,3497.725547
"928","Umayo",0.24861102942618,3507.469223
"929","Umayo",0.216804700954557,3517.078741
"930","Umayo",0.242806442806443,3526.556899
"931","Umayo",0.301288672717244,3535.906467
"932","Umayo",0.203848882519243,3545.130185
"933","Umayo",0.0807220852711209,3554.230765
"934","Umayo",0.18879093844498,3563.210892
"935","Umayo",0.127908794973489,3572.073222
"936","Umayo",0.225216804278964,3580.820382
"937","Umayo",0.241104369675798,3589.454972
"938","Umayo",0.160664006625009,3597.979563
"939","Umayo",0.159177098365607,3606.3967
"940","Umayo",0.151922551667628,3614.7089
"941","Umayo",0.265800611182856,3622.918651
"942","Umayo",0.17005076142132,3631.028415
"943","Umayo",0.125383162902474,3639.040627
"944","Umayo",0.177053140096618,3646.957693
"945","Umayo",0.217625458996328,3654.781993
"946","Umayo",0.328520600216573,3662.515882
"947","Umayo",0.363690312417391,3670.161685
"948","Umayo",0.245679059037101,3677.721702
"949","Umayo",0.292393143039813,3685.198208
"950","Umayo",0.219932466468854,3692.593447
"951","Umayo",0.263488852732949,3699.909642
"952","Umayo",0.210397426585037,3707.148987
"953","Umayo",0.19685195431535,3714.313649
"954","Umayo",0.231437427912341,3721.405772
"955","Umayo",0.305646929824561,3728.427472
"956","Umayo",0.317384370015949,3735.38084
"957","Umayo",0.16710205503309,3742.267942
"958","Umayo",0.239787798408488,3749.090816
"959","Umayo",0.119495447081654,3755.851478
"960","Umayo",0.235764235764236,3762.551917
"961","Umayo",0.0851648351648352,3769.194098
"962","Umayo",0.179009487096047,3775.779959
"963","Umayo",0.24223125864788,3782.311415
"964","Umayo",0.476771305443584,3788.790355
"965","Umayo",0.394078685190529,3795.218646
"966","Umayo",0.317655613728912,3801.598126
"967","Umayo",0.388072986203827,3807.930614
"968","Umayo",0.405847737592216,3814.217899
"969","Umayo",0.154844244906594,3820.461751
"970","Umayo",0.161273233273591,3826.663913
"971","Umayo",0.0989313986637805,3832.826105
"972","Umayo",0.59890288124008,3838.950023
"973","Umayo",0.269291630144555,3845.03734
"974","Umayo",0.531974932135795,3851.089704
"975","Umayo",0.485402464194134,3857.108741
"976","Umayo",0.102545807935737,3863.096054
"977","Umayo",0.4016783103544,3869.053221
"978","Umayo",0.622208217009042,3874.981798
"979","Umayo",0.170086690802803,3880.88332
"980","Umayo",0.269133207953793,3892.611211
"981","Umayo",0.460964363348923,3898.440535
"982","Umayo",0.339181286549708,3904.248707
"983","Umayo",0.125678040244969,3910.037149
"984","Umayo",0.16058409365496,3915.807258
"985","Umayo",0.220965940815187,3921.560411
"986","Umayo",0.285542813075277,3927.297961
"987","Umayo",0.160089749982192,3933.021241
"988","Umayo",0.286027693973853,3938.731561
"989","Umayo",0.215510822875432,3944.43021
"990","Umayo",0.230489587367422,3950.118455
"991","Umayo",0.164300310080388,3955.797542
"992","Umayo",0.414185443263313,3961.468696
"993","Umayo",0.361408704609838,3967.133121
"994","Umayo",0.209142614713564,3972.791999
"995","Umayo",0.593357179356157,3978.446492
"996","Umayo",0.323025525629167,3984.097741
"997","Umayo",0.798891954968823,3989.746866
"998","Umayo",0.22783925365667,3995.394966
"999","Umayo",0.473279955148308,4001.043123
"1000","Umayo",0.341745900956366,4006.692393
"1001","Umayo",0.4894410975689,4012.343817
"1002","Umayo",0.392399866234467,4017.998414
"1003","Umayo",0.628628985223973,4023.657181
"1004","Umayo",0.193614686838405,4029.321099
"1005","Umayo",0.376382068033341,4034.991127
"1006","Umayo",0.51128736685374,4040.668205
"1007","Umayo",0.687888074616922,4046.353253
"1008","Umayo",0.270311002412665,4052.047173
"1009","Umayo",0.574396111466903,4057.750847
"1010","Umayo",0.520859903933401,4063.465136
"1011","Umayo",0.433113539878963,4069.190887
"1012","Umayo",0.246190391774508,4074.928922
"1013","Umayo",0.595750269219657,4080.68005
"1014","Umayo",0.581835383159887,4086.445057
"1015","Umayo",0.647237247864112,4092.224713
"1016","Umayo",0.636156883390366,4103.830958
"1017","Umayo",0.464899248187662,4115.504573
"1018","Umayo",0.255422276247487,4121.368375
"1019","Umayo",0.139561298697467,4127.251061
"1020","Umayo",0.141938266198186,4133.153273
"1021","Umayo",0.204274861288946,4139.075638
"1022","Umayo",0.267324937027708,4145.018764
"1023","Umayo",0.136658547924864,4150.983242
"1024","Umayo",0.183301546937911,4156.969646
"1025","Umayo",0.217151702040521,4162.978534
"1026","Umayo",0.100281704311082,4169.010444
"1027","Umayo",0.0869850450522821,4175.065901
"1028","Umayo",0.116395640263449,4181.145411
"1029","Umayo",0.216341689879294,4187.249464
"1030","Umayo",0.225634393461692,4193.378534
"1031","Umayo",0.237789987789988,4199.533077
"1032","Umayo",0.383734783734784,4205.713536
"1033","Umayo",0.40084354897439,4211.920334
"1034","Umayo",0.0902193023040622,4218.153881
"1035","Umayo",0.210505336247911,4224.414571
"1036","Umayo",0.236635063050157,4230.70278
"1037","Umayo",0.326502910970105,4237.018871
"1038","Umayo",0.156567520543509,4243.36319
"1039","Umayo",0.186633522034913,4249.736068
"1040","Umayo",0.0652933950675612,4256.137822
"1041","Umayo",0.23866288553718,4262.568751
"1042","Umayo",0.471591081450023,4269.029142
"1043","Umayo",0.179662471395881,4275.519266
"1044","Umayo",0.385869565217391,4282.039378
"1045","Umayo",0.177416618188869,4288.589721
"1046","Umayo",0.0767615619546248,4295.17052
"1047","Umayo",0.060728669451074,4301.78199
"1048","Umayo",0.123237737522334,4308.424328
"1049","Umayo",0.125967456883418,4315.097719
"1050","Umayo",0.171576120116493,4321.802332
"1051","Umayo",0.107624394571873,4328.538324
"1052","Umayo",0.115583695350772,4342.105002
"1053","Umayo",0.0983696127283853,4348.935932
"1054","Umayo",0.164213523466638,4355.798729
"1055","Umayo",0.132576489469513,4362.693482
"1056","Umayo",0.198599563722179,4369.620267
"1057","Umayo",0.0649887263384196,4376.579146
"1058","Umayo",0.383924032360306,4383.570167
"1059","Umayo",0.223361695403016,4390.593369
"1060","Umayo",0.210031693537274,4397.648773
"1061","Umayo",0.463840242890903,4404.736393
"1062","Umayo",0.313528597034382,4411.856226
"1063","Umayo",0.0994542146755609,4419.008259
"1064","Umayo",0.356986979556598,4426.192466
"1065","Umayo",0.318664279867706,4433.40881
"1066","Umayo",0.123465528458772,4440.65724
"1067","Umayo",0.143021621578701,4447.937695
"1068","Umayo",0.30506626262489,4455.250102
"1069","Umayo",0.173247535596933,4462.594375
"1070","Umayo",0.131955093099671,4469.970417
"1071","Umayo",0.121922348484849,4477.378121
"1072","Umayo",0.17172181372549,4484.817368
"1073","Umayo",0.153540929265689,4492.288027
"1074","Umayo",0.120343839541547,4499.789956
"1075","Umayo",0.167137040308508,4507.323005
"1076","Umayo",0.114670237236928,4514.887008
"1077","Umayo",0.0886183771414042,4522.481794
"1078","Umayo",0.0775033431245928,4530.107177
"1079","Umayo",0.143993937097385,4537.762963
"1080","Umayo",0.0878112432617439,4545.448947
"1081","Umayo",0.114362519201229,4553.164913
"1082","Umayo",0.102765321375187,4560.910638
"1083","Umayo",0.0959052076855095,4568.685884
"1084","Umayo",0.0749096807490968,4576.490408
"1085","Umayo",0.180843871788754,4584.323955
"1086","Umayo",0.117555376836803,4592.186261
"1087","Umayo",0.138822908419108,4600.077052
"1088","Umayo",0.143773694954797,4607.996044
"1089","Umayo",0.130981692303942,4615.942947
"1090","Umayo",0.265206062259548,4623.917457
"1091","Umayo",0.216318465505193,4631.919266
"1092","Umayo",0.182435511803846,4639.948054
"1093","Umayo",0.280887334110722,4648.003493
"1094","Umayo",0.314465273597615,4656.085247
"1095","Umayo",0.105374064837905,4664.19297
"1096","Umayo",0.372944162436548,4672.326309
"1097","Umayo",0.142150873524707,4680.484904
"1098","Umayo",0.190127442241442,4688.668383
"1099","Umayo",0.216370087186116,4696.876369
"1100","Umayo",0.137291127807201,4705.108477
"1101","Umayo",0.076382727003845,4713.364313
"1102","Umayo",0.200709849157054,4721.643476
"1103","Umayo",0.324348367582955,4738.270141
"1104","Umayo",0.217916991605824,4746.616804
"1105","Umayo",0.198959129106188,4763.374639
"1106","Umayo",0.133017676767677,4771.784928
"1107","Umayo",0.104166666666667,4780.215534
"1108","Umayo",0.120561677379859,4788.665996
"1109","Umayo",0.115751924842834,4797.135852
"1110","Umayo",0.0952066892085358,4805.62463
"1111","Umayo",0.13974012717181,4814.131853
"1112","Umayo",0.0618633434702167,4822.657037
"1113","Umayo",0.120953575909661,4831.199693
"1114","Umayo",0.0942785535266739,4839.759325
"1115","Umayo",0.379475872847534,4848.335432
"1116","Umayo",0.251312040785725,4856.927506
"1117","Umayo",0.681194801464781,4865.535036
"1118","Umayo",0.548418314445273,4874.157502
"1119","Umayo",0.233333333333333,4882.794382
"1120","Umayo",0.329511278195489,4891.445146
"1121","Umayo",0.278133943316682,4900.10926
"1122","Umayo",0.182237638034441,4908.786186
"1123","Umayo",0.244800600343053,4917.47538
"1124","Umayo",0.306118881118881,4926.176293
"1125","Umayo",0.202070393374741,4934.888372
"1126","Umayo",0.215761628207559,4943.611058
"1127","Umayo",0.263841007988569,4952.343791
"1128","Umayo",0.176090113205419,4969.837125
"1129","Umayo",0.221312204230431,4987.363792
"1130","Umayo",0.236562497676459,5004.91915
"1131","Umayo",0.238195225418879,5022.498494
"1132","Umayo",0.291617145200414,5040.097069
"1133","Umayo",0.140783094198937,5057.710065
"1134","Umayo",0.224741389109924,5075.332627
"1135","Umayo",0.176294509859554,5092.959855
"1136","Umayo",0.219831783350503,5110.586811
"1137","Umayo",0.195220219867064,5128.208518
"1138","Umayo",0.354184594264285,5145.819972
"1139","Umayo",0.243551476812046,5163.416136
"1140","Umayo",0.22176983797258,5180.991951
"1141","Umayo",0.140984375458037,5198.542339
"1142","Umayo",0.107802192289362,5216.062203
"1143","Umayo",0.172117850227641,5233.546434
"1144","Umayo",0.103154459753444,5250.989915
"1145","Umayo",0.185503549245785,5268.387522
"1146","Umayo",0.280913578778326,5285.734134
"1147","Umayo",0.383981930262105,5303.024627
"1148","Umayo",0.532722805450078,5320.253889
"1149","Umayo",0.633838383838384,5337.416815
"1150","Umayo",0.52471480301669,5354.508314
"1151","Umayo",0.610314417038814,5371.523317
"1152","Umayo",0.663887511510944,5388.456771
"1153","Umayo",0.27730487951085,5405.303655
"1154","Umayo",0.305402160864346,5422.058973
"1155","Umayo",0.110232762406675,5430.400743
"1156","Umayo",0.266036184210526,5438.717765
"1157","Umayo",0.715004406580494,5447.009423
"1158","Umayo",0.686227487469723,5463.514206
"1159","Umayo",0.311326276146369,5479.910234
"1160","Umayo",0.298702845009492,5496.192691
"1161","Umayo",0.237385553917376,5512.356817
"1162","Umayo",0.193571638324568,5528.397903
"1163","Umayo",0.167462444853968,5544.3113
"1164","Umayo",0.124570071756552,5560.092422
"1165","Umayo",0.13036556938996,5575.736748
"1166","Umayo",0.211436815528887,5591.239826
"1167","Umayo",0.197781193883659,5606.597282
"1168","Umayo",0.0910643853119271,5621.804816
"1169","Umayo",0.331046487200264,5636.858211
"1170","Umayo",0.56788682581786,5651.753335
"1171","Umayo",0.289189189189189,5666.486146
"1172","Umayo",0.114043455219926,5681.052694
"1173","Umayo",0.113874837404249,5695.449128
"1174","Umayo",0.0952649619316285,5709.671697
"1175","Umayo",0.188577790876641,5723.716753
"1176","Umayo",0.183964183964184,5737.580758
"1177","Umayo",0.16228931435117,5751.260288
"1178","Umayo",0.199377553005252,5764.752033
"1179","Umayo",0.192966928132287,5778.052804
"1180","Umayo",0.487794479666635,5791.159535
"1181","Umayo",0.181362256919932,5804.069289
"1182","Umayo",0.440203416620375,5816.779261
"1183","Umayo",0.65910119338095,5823.058488
"1184","Umayo",0.123688702175837,5829.28678
"1185","Umayo",0.51251170285263,5841.589315
"1186","Umayo",0.336010175324837,5853.684479
"1187","Umayo",0.317639395518499,5865.570032
"1188","Umayo",0.184304176812137,5871.433545
"1189","Umayo",0.242727062958164,5877.243884
"1190","Umayo",0.154121863799283,5888.704099
"1191","Umayo",0.198753396473744,5899.948902
"1192","Umayo",0.208525395485728,5910.976679
"1193","Umayo",0.145055647265563,5916.408724
"1194","Umayo",0.160303448871239,5921.785983
"1195","Umayo",0.148013885357099,5932.375536
"1196","Umayo",0.196254494814076,5942.744236
"1197","Umayo",0.271280787351408,5955.393141
"1198","Umayo",0.242144433147276,5960.355349
"1199","Umayo",0.450820719750224,5970.112477
"1200","Umayo",0.164299115518628,5979.64623
"1201","Umayo",0.16794674859191,5988.956384
"1202","Umayo",0.209314969191736,5998.04291
"1203","Umayo",0.200552418285433,6006.905981
"1204","Umayo",0.244880335553911,6015.545973
"1205","Umayo",0.191315526656892,6023.963468
"1206","Umayo",0.269820510972206,6032.159264
"1207","Umayo",0.450377909015241,6040.134369
"1208","Umayo",0.100116243001137,6047.890015
"1209","Umayo",0.11979789921553,6055.427653
"1210","Umayo",0.184542965560305,6062.748964
"1211","Umayo",0.18256122070175,6069.855859
"1212","Umayo",0.202052275136855,6076.750483
"1213","Umayo",0.202628050415661,6083.435219
"1214","Umayo",0.701625781625782,6089.912695
"1215","Umayo",0.756724033753995,6096.185782
"1216","Umayo",0.135702521403842,6102.257603
"1217","Umayo",0.132434906545846,6108.131534
"1218","Umayo",0.0995139482133914,6113.811209
"1219","Umayo",0.117767271618118,6119.300525
"1220","Umayo",0.181066948595594,6124.603642
"1221","Umayo",0.188910080757113,6129.724991
"1222","Umayo",0.185029207988045,6134.669275
"1223","Umayo",0.144765989536692,6139.441475
"1224","Umayo",0.189732142857143,6144.046852
"1225","Umayo",0.158102448453608,6148.490953
"1226","Umayo",0.155403577130178,6152.779613
"1227","Umayo",0.115545065682911,6156.918957
"1228","Umayo",0.334636815745128,6160.915411
"1229","Umayo",0.394809255784865,6164.775697
"1230","Umayo",0.164643902439024,6168.506842
"1231","Umayo",0.102774025974026,6172.116183
"1232","Umayo",0.475511495465092,6175.611365
"1233","Umayo",0.58170284002467,6181.477369
"1234","Umayo",0.176764072178831,6184.700634
"1235","Umayo",0.458586626139818,6189.383434
"1236","Umayo",0.103792057363486,6192.417412
"1237","Umayo",0.233446374130785,6195.392325
"1238","Umayo",0.179665125553481,6198.318194
"1239","Umayo",0.356361502891066,6201.205384
"1240","Umayo",0.237533586217797,6204.064608
"1241","Umayo",0.136046133853151,6206.906928
"1242","Umayo",0.111498302072424,6209.743762
"1243","Umayo",0.12310545201371,6212.586888
"1244","Umayo",0.191671225382932,6215.448445
"1245","Umayo",0.217781872624669,6218.34094
"1246","Umayo",0.190571336326366,6221.277248
"1247","Umayo",0.179921737213404,6224.27062
"1248","Umayo",0.257848324514991,6227.334685
"1249","Umayo",0.288888888888889,6230.483454
"1250","Umayo",0.113144517066086,6233.731322
"1251","Umayo",0.389076095812286,6237.093077
"1252","Umayo",0.395034423977016,6240.583896
"1253","Umayo",0.240564178286753,6244.219358
"1254","Umayo",0.281850550127255,6248.01544
"1255","Umayo",0.232516977315417,6251.988524
"1256","Umayo",0.301271354787445,6255.094581
"1257","Umayo",0.183125675417965,6259.418074
"1258","Umayo",0.263185065628635,6263.965741
"1259","Umayo",0.224543522819158,6268.75552
"1260","Umayo",0.251593085193294,6273.80577
"1261","Umayo",0.266982594128766,6276.434425
"1262","Umayo",0.285695171833786,6281.910739
"1263","Umayo",0.132772277227723,6287.695299
